'time 1'	em1
3632.07	-40.4502
3632.07	-40.3942
3632.07	-40.5686
3632.07	-40.3646
3632.07	-40.5193
3632.07	-40.5884
3632.07	-40.5456
3632.07	-40.6081
3632.07	-40.6772
3632.07	-40.6081
3632.08	-40.5028
3632.08	-40.618
3632.08	-40.5094
3632.08	-40.3547
3632.08	-40.233
3632.08	-40.1639
3632.08	-40.1507
3632.08	-40.0849
3632.08	-39.9697
3632.08	-40.1014
3632.09	-40.1343
3632.09	-40.3317
3632.09	-40.3942
3632.09	-40.5949
3632.09	-40.6542
3632.09	-40.947
3632.09	-40.9076
3632.09	-40.7825
3632.09	-40.8286
3632.09	-40.6213
3632.1	-40.3909
3632.1	-40.5061
3632.1	-40.618
3632.1	-40.5884
3632.1	-40.414
3632.1	-40.4765
3632.1	-40.4074
3632.1	-40.414
3632.1	-40.6509
3632.1	-40.618
3632.11	-40.7266
3632.11	-40.9931
3632.11	-40.9701
3632.11	-40.98
3632.11	-41.0853
3632.11	-40.7924
3632.11	-40.562
3632.11	-40.5456
3632.11	-40.4403
3632.11	-40.618
3632.12	-40.7726
3632.12	-40.6509
3632.12	-40.6476
3632.12	-40.5752
3632.12	-40.72
3632.12	-40.7759
3632.12	-40.9536
3632.12	-41.0425
3632.12	-41.0458
3632.12	-41.1116
3632.13	-40.9865
3632.13	-41.0918
3632.13	-40.8911
3632.13	-40.7759
3632.13	-40.72
3632.13	-40.9076
3632.13	-40.6081
3632.13	-40.6048
3632.13	-40.6476
3632.13	-40.4567
3632.14	-40.2231
3632.14	-40.7299
3632.14	-40.9207
3632.14	-41.0655
3632.14	-41.0556
3632.14	-41.2991
3632.14	-41.309
3632.14	-41.4472
3632.14	-41.4439
3632.14	-41.1576
3632.15	-41.1807
3632.15	-41.1346
3632.15	-41.207
3632.15	-41.2004
3632.15	-41.1116
3632.15	-41.026
3632.15	-40.8812
3632.15	-40.947
3632.15	-41.0096
3632.15	-41.0754
3632.16	-41.1642
3632.16	-41.467
3632.16	-41.6216
3632.16	-41.6052
3632.16	-41.6414
3632.16	-41.3847
3632.16	-41.3979
3632.16	-41.286
3632.16	-41.3682
3632.16	-41.128
3632.17	-41.1247
3632.17	-41.1938
3632.17	-41.1675
3632.17	-41.0326
3632.17	-41.0984
3632.17	-41.286
3632.17	-41.4801
3632.17	-41.4703
3632.17	-41.6578
3632.17	-41.7335
3632.18	-41.7565
3632.18	-41.8092
3632.18	-41.6216
3632.18	-41.2531
3632.18	-41.2597
3632.18	-41.207
3632.18	-40.947
3632.18	-40.8878
3632.18	-40.697
3632.18	-40.5094
3632.19	-40.2889
3632.19	-40.6147
3632.19	-40.539
3632.19	-40.618
3632.19	-40.8023
3632.19	-40.9734
3632.19	-41.0721
3632.19	-41.082
3632.19	-41.1873
3632.19	-41.207
3632.2	-41.0885
3632.2	-40.9536
3632.2	-40.8714
3632.2	-40.9043
3632.2	-40.9569
3632.2	-41.0853
3632.2	-40.8055
3632.2	-40.7233
3632.2	-40.6871
3632.2	-40.7332
3632.21	-40.7167
3632.21	-40.6937
3632.21	-40.7167
3632.21	-40.8023
3632.21	-40.8714
3632.21	-40.845
3632.21	-40.6706
3632.21	-40.6377
3632.21	-40.7759
3632.21	-40.6542
3632.22	-40.3975
3632.22	-40.2297
3632.22	-40.1145
3632.22	-39.927
3632.22	-40.2363
3632.22	-40.3844
3632.22	-40.4403
3632.22	-40.46
3632.22	-40.5456
3632.22	-40.8319
3632.23	-40.9668
3632.23	-41.1938
3632.23	-41.1971
3632.23	-40.9536
3632.23	-40.8977
3632.23	-40.7661
3632.23	-40.845
3632.23	-40.7891
3632.23	-40.845
3632.23	-40.6871
3632.24	-40.5653
3632.24	-40.901
3632.24	-41.0622
3632.24	-40.9931
3632.24	-41.1971
3632.24	-41.2103
3632.24	-41.2629
3632.24	-41.1313
3632.24	-41.1247
3632.24	-40.8187
3632.25	-40.8352
3632.25	-40.8779
3632.25	-40.9043
3632.25	-40.8779
3632.25	-40.8977
3632.25	-41.0359
3632.25	-41.0491
3632.25	-41.0392
3632.25	-41.0458
3632.25	-40.7299
3632.26	-40.8055
3632.26	-41.0392
3632.26	-41.0984
3632.26	-41.207
3632.26	-41.1774
3632.26	-40.9043
3632.26	-40.7924
3632.26	-40.8615
3632.26	-41.0458
3632.26	-40.9898
3632.27	-40.8352
3632.27	-40.8121
3632.27	-40.8088
3632.27	-40.7595
3632.27	-40.5719
3632.27	-40.5653
3632.27	-40.7562
3632.27	-40.7661
3632.27	-40.8286
3632.27	-40.8812
3632.28	-40.9372
3632.28	-41.0161
3632.28	-40.8319
3632.28	-40.845
3632.28	-40.7726
3632.28	-40.7661
3632.28	-40.8121
3632.28	-40.6871
3632.28	-40.539
3632.28	-40.4864
3632.29	-40.2231
3632.29	-40.5785
3632.29	-40.6871
3632.29	-40.8088
3632.29	-40.7924
3632.29	-40.9635
3632.29	-40.8681
3632.29	-40.8977
3632.29	-40.8648
3632.29	-40.6904
3632.3	-40.6772
3632.3	-40.72
3632.3	-40.8352
3632.3	-40.7035
3632.3	-40.4469
3632.3	-40.4403
3632.3	-40.5291
3632.3	-40.697
3632.3	-40.8154
3632.3	-40.9668
3632.31	-40.9536
3632.31	-41.1412
3632.31	-41.3419
3632.31	-41.3551
3632.31	-41.3584
3632.31	-41.0918
3632.31	-40.8615
3632.31	-40.5949
3632.31	-40.5423
3632.31	-40.4535
3632.32	-40.4502
3632.32	-40.3745
3632.32	-40.2494
3632.32	-40.2692
3632.32	-40.4929
3632.32	-40.4337
3632.32	-40.5982
3632.32	-40.5818
3632.32	-40.7825
3632.32	-40.8121
3632.33	-41.0063
3632.33	-41.0754
3632.33	-40.6377
3632.33	-40.516
3632.33	-40.5324
3632.33	-40.3087
3632.33	-40.2264
3632.33	-40.2297
3632.33	-40.4238
3632.33	-40.4666
3632.34	-40.2889
3632.34	-40.46
3632.34	-40.4074
3632.34	-40.4535
3632.34	-40.4238
3632.34	-40.5291
3632.34	-40.6509
3632.34	-40.9207
3632.34	-40.9668
3632.34	-40.9076
3632.35	-40.8253
3632.35	-40.697
3632.35	-40.562
3632.35	-40.6081
3632.35	-40.3712
3632.35	-40.2494
3632.35	-40.0981
3632.35	-40.1738
3632.35	-40.2758
3632.35	-40.2626
3632.36	-40.4403
3632.36	-40.437
3632.36	-40.5423
3632.36	-40.4929
3632.36	-40.6509
3632.36	-40.4765
3632.36	-40.4304
3632.36	-40.4271
3632.36	-40.5489
3632.36	-40.5752
3632.37	-40.6344
3632.37	-40.5719
3632.37	-40.7299
3632.37	-40.5061
3632.37	-40.8417
3632.37	-40.9076
3632.37	-40.8187
3632.37	-40.7002
3632.37	-40.8023
3632.37	-40.8845
3632.38	-40.9438
3632.38	-40.901
3632.38	-40.7726
3632.38	-40.6081
3632.38	-40.5653
3632.38	-40.5686
3632.38	-40.5423
3632.38	-40.4765
3632.38	-40.4633
3632.38	-40.5258
3632.39	-40.4666
3632.39	-40.7496
3632.39	-40.7463
3632.39	-40.7694
3632.39	-40.8088
3632.39	-40.9108
3632.39	-41.1873
3632.39	-41.3419
3632.39	-41.2564
3632.39	-41.0063
3632.4	-40.9043
3632.4	-40.7529
3632.4	-40.697
3632.4	-40.7266
3632.4	-40.6114
3632.4	-40.5752
3632.4	-40.4929
3632.4	-40.618
3632.4	-40.7233
3632.4	-40.845
3632.41	-41.003
3632.41	-41.1905
3632.41	-41.1214
3632.41	-40.98
3632.41	-41.0721
3632.41	-41.026
3632.41	-40.9602
3632.41	-40.9997
3632.41	-40.9174
3632.41	-40.9438
3632.42	-40.8977
3632.42	-41.128
3632.42	-41.0359
3632.42	-40.7332
3632.42	-40.8944
3632.42	-40.8516
3632.42	-40.9076
3632.42	-40.9108
3632.42	-40.9405
3632.42	-41.1313
3632.43	-41.1576
3632.43	-41.23
3632.43	-40.9108
3632.43	-40.7233
3632.43	-40.5917
3632.43	-40.6048
3632.43	-40.4436
3632.43	-40.5851
3632.43	-40.5752
3632.43	-40.5061
3632.44	-40.4995
3632.44	-40.9832
3632.44	-40.901
3632.44	-40.822
3632.44	-40.845
3632.44	-40.9569
3632.44	-41.0951
3632.44	-41.0129
3632.44	-40.8385
3632.44	-40.516
3632.45	-40.4765
3632.45	-40.5785
3632.45	-40.6608
3632.45	-40.5917
3632.45	-40.2593
3632.45	-40.2034
3632.45	-40.2297
3632.45	-40.2988
3632.45	-40.3942
3632.45	-40.6048
3632.46	-40.8944
3632.46	-40.98
3632.46	-41.2695
3632.46	-41.1576
3632.46	-41.207
3632.46	-40.9668
3632.46	-40.8187
3632.46	-40.6772
3632.46	-40.6673
3632.46	-40.5686
3632.47	-40.6377
3632.47	-40.6509
3632.47	-40.6805
3632.47	-40.4271
3632.47	-40.6509
3632.47	-40.7463
3632.47	-40.6805
3632.47	-40.7825
3632.47	-41.0655
3632.47	-41.1214
3632.48	-41.1214
3632.48	-41.0161
3632.48	-40.6937
3632.48	-40.5818
3632.48	-40.7101
3632.48	-40.8681
3632.48	-40.8121
3632.48	-40.8055
3632.48	-40.7266
3632.48	-40.6246
3632.49	-40.7891
3632.49	-41.0885
3632.49	-41.0425
3632.49	-40.9536
3632.49	-41.0754
3632.49	-41.2629
3632.49	-41.4439
3632.49	-41.4768
3632.49	-41.4801
3632.49	-41.1675
3632.5	-41.0293
3632.5	-40.845
3632.5	-40.9997
3632.5	-40.9372
3632.5	-40.9997
3632.5	-40.8747
3632.5	-40.641
3632.5	-40.6114
3632.5	-40.7825
3632.5	-40.8648
3632.51	-41.0096
3632.51	-41.0721
3632.51	-41.3386
3632.51	-41.2695
3632.51	-41.411
3632.51	-41.3057
3632.51	-41.0754
3632.51	-40.8121
3632.51	-40.8352
3632.51	-40.7035
3632.52	-40.7101
3632.52	-40.8352
3632.52	-41.0523
3632.52	-40.7332
3632.52	-40.901
3632.52	-40.9108
3632.52	-40.9043
3632.52	-41.0194
3632.52	-41.0622
3632.52	-41.2958
3632.53	-41.4538
3632.53	-41.6085
3632.53	-41.2629
3632.53	-41.1708
3632.53	-41.0491
3632.53	-40.9964
3632.53	-40.8977
3632.53	-40.845
3632.53	-40.8747
3632.53	-40.8582
3632.54	-40.8385
3632.54	-41.0754
3632.54	-41.1971
3632.54	-41.2597
3632.54	-41.4834
3632.54	-41.467
3632.54	-41.5953
3632.54	-41.6381
3632.54	-41.7664
3632.54	-41.6249
3632.55	-41.5854
3632.55	-41.5525
3632.55	-41.4242
3632.55	-41.2531
3632.55	-41.0885
3632.55	-41.0096
3632.55	-41.0096
3632.55	-41.1445
3632.55	-41.1774
3632.55	-41.3255
3632.56	-41.2958
3632.56	-41.5064
3632.56	-41.4308
3632.56	-41.5196
3632.56	-41.773
3632.56	-41.6183
3632.56	-41.3979
3632.56	-41.2629
3632.56	-41.1182
3632.56	-41.2037
3632.57	-41.1247
3632.57	-40.9503
3632.57	-41.0425
3632.57	-40.7002
3632.57	-41.0853
3632.57	-41.1182
3632.57	-40.9898
3632.57	-41.0425
3632.57	-41.1938
3632.57	-41.1083
3632.58	-41.1478
3632.58	-41.0853
3632.58	-40.799
3632.58	-40.697
3632.58	-40.9207
3632.58	-40.8549
3632.58	-40.9174
3632.58	-40.8747
3632.58	-40.8812
3632.58	-40.7397
3632.59	-40.7759
3632.59	-40.9964
3632.59	-41.2399
3632.59	-41.207
3632.59	-41.1938
3632.59	-41.2893
3632.59	-41.4999
3632.59	-41.4768
3632.59	-41.2202
3632.59	-41.207
3632.6	-41.2761
3632.6	-41.3485
3632.6	-41.3057
3632.6	-41.4242
3632.6	-41.4176
3632.6	-41.2531
3632.6	-41.1544
3632.6	-41.207
3632.6	-41.1609
3632.6	-41.388
3632.61	-41.4143
3632.61	-41.4538
3632.61	-41.3781
3632.61	-41.3847
3632.61	-41.5196
3632.61	-41.3156
3632.61	-41.128
3632.61	-41.0293
3632.61	-41.0491
3632.61	-40.9865
3632.62	-41.0787
3632.62	-41.0293
3632.62	-41.0523
3632.62	-41.0096
3632.62	-41.2695
3632.62	-41.2564
3632.62	-41.4308
3632.62	-41.4143
3632.62	-41.6545
3632.62	-41.8421
3632.63	-42.0198
3632.63	-42.0395
3632.63	-41.5887
3632.63	-41.3748
3632.63	-41.3123
3632.63	-41.3913
3632.63	-41.5426
3632.63	-41.3748
3632.63	-41.2958
3632.63	-41.2498
3632.64	-41.0721
3632.64	-41.309
3632.64	-41.6381
3632.64	-41.6348
3632.64	-41.6841
3632.64	-41.7335
3632.64	-41.6052
3632.64	-41.7894
3632.64	-41.5821
3632.64	-41.388
3632.65	-41.2958
3632.65	-41.2662
3632.65	-41.1511
3632.65	-41.0754
3632.65	-40.9273
3632.65	-41.1774
3632.65	-40.924
3632.65	-41.0951
3632.65	-41.0984
3632.65	-41.2169
3632.66	-41.4801
3632.66	-41.6315
3632.66	-41.5558
3632.66	-41.4867
3632.66	-41.4703
3632.66	-41.3979
3632.66	-41.3682
3632.66	-41.2827
3632.66	-41.4044
3632.66	-41.2695
3632.67	-41.2531
3632.67	-41.3847
3632.67	-41.4011
3632.67	-41.1214
3632.67	-41.4768
3632.67	-41.4735
3632.67	-41.5756
3632.67	-41.6019
3632.67	-41.5821
3632.67	-41.7829
3632.68	-41.9441
3632.68	-41.8618
3632.68	-41.5328
3632.68	-41.5163
3632.68	-41.332
3632.68	-41.2761
3632.68	-41.0885
3632.68	-41.0853
3632.68	-41.0918
3632.68	-40.8714
3632.69	-40.8582
3632.69	-41.207
3632.69	-41.4373
3632.69	-41.388
3632.69	-41.5657
3632.69	-41.6677
3632.69	-41.6973
3632.69	-41.7138
3632.69	-41.6809
3632.69	-41.4966
3632.7	-41.4834
3632.7	-41.2432
3632.7	-41.0951
3632.7	-41.1609
3632.7	-41.2564
3632.7	-41.2235
3632.7	-41.0194
3632.7	-41.1938
3632.7	-41.1708
3632.7	-41.2366
3632.71	-41.2695
3632.71	-41.5295
3632.71	-41.6874
3632.71	-41.615
3632.71	-41.7105
3632.71	-41.3551
3632.71	-41.2662
3632.71	-41.2597
3632.71	-41.2498
3632.71	-41.0129
3632.72	-40.8977
3632.72	-41.0161
3632.72	-41.0589
3632.72	-40.7924
3632.72	-40.9306
3632.72	-41.0392
3632.72	-41.2498
3632.72	-41.3847
3632.72	-41.5097
3632.72	-41.4472
3632.73	-41.2169
3632.73	-41.1379
3632.73	-40.9865
3632.73	-41.1083
3632.73	-40.9701
3632.73	-40.8582
3632.73	-40.8977
3632.73	-40.9734
3632.73	-41.0326
3632.73	-40.9438
3632.74	-41.1017
3632.74	-41.2991
3632.74	-41.3386
3632.74	-41.4966
3632.74	-41.4505
3632.74	-41.4143
3632.74	-41.4735
3632.74	-41.5196
3632.74	-41.3123
3632.74	-41.207
3632.75	-41.2662
3632.75	-41.3123
3632.75	-41.2432
3632.75	-41.1379
3632.75	-40.9141
3632.75	-41.0556
3632.75	-40.9997
3632.75	-41.0688
3632.75	-41.2366
3632.75	-41.2498
3632.76	-41.2597
3632.76	-41.4637
3632.76	-41.4406
3632.76	-41.3123
3632.76	-41.4308
3632.76	-41.0458
3632.76	-41.0491
3632.76	-41.0622
3632.76	-41.1313
3632.76	-41.2498
3632.77	-41.1873
3632.77	-40.9832
3632.77	-40.9734
3632.77	-40.7891
3632.77	-40.8615
3632.77	-40.9108
3632.77	-40.9767
3632.77	-41.1247
3632.77	-41.1675
3632.77	-41.1445
3632.78	-41.0885
3632.78	-41.1412
3632.78	-40.924
3632.78	-40.8385
3632.78	-40.7891
3632.78	-40.9043
3632.78	-40.7463
3632.78	-40.9536
3632.78	-40.8681
3632.78	-40.8845
3632.79	-40.9076
3632.79	-41.1412
3632.79	-41.0425
3632.79	-41.0425
3632.79	-41.0392
3632.79	-41.2827
3632.79	-41.3617
3632.79	-41.671
3632.79	-41.6578
3632.79	-41.4571
3632.8	-41.5328
3632.8	-41.4143
3632.8	-41.2926
3632.8	-41.332
3632.8	-41.2333
3632.8	-41.1873
3632.8	-41.0853
3632.8	-41.3189
3632.8	-41.309
3632.8	-41.286
3632.81	-41.3715
3632.81	-41.5064
3632.81	-41.4472
3632.81	-41.4242
3632.81	-41.3715
3632.81	-41.1938
3632.81	-41.0918
3632.81	-40.9569
3632.81	-40.9701
3632.81	-40.8121
3632.82	-40.7562
3632.82	-40.72
3632.82	-40.7167
3632.82	-40.6805
3632.82	-40.8648
3632.82	-40.924
3632.82	-40.9438
3632.82	-41.0688
3632.82	-41.2695
3632.82	-41.1741
3632.83	-41.2202
3632.83	-41.1609
3632.83	-40.9207
3632.83	-40.6772
3632.83	-40.6542
3632.83	-40.5719
3632.83	-40.6443
3632.83	-40.6772
3632.83	-40.618
3632.83	-40.641
3632.84	-40.7463
3632.84	-40.9207
3632.84	-40.98
3632.84	-41.0425
3632.84	-41.105
3632.84	-41.1017
3632.84	-41.2103
3632.84	-41.411
3632.84	-41.2958
3632.84	-41.0523
3632.85	-40.924
3632.85	-40.7924
3632.85	-40.7595
3632.85	-40.6641
3632.85	-40.6542
3632.85	-40.6048
3632.85	-40.6213
3632.85	-40.7002
3632.85	-40.7694
3632.85	-40.7957
3632.86	-40.9108
3632.86	-41.0523
3632.86	-41.0129
3632.86	-41.1576
3632.86	-41.184
3632.86	-40.9273
3632.86	-40.8648
3632.86	-40.8088
3632.86	-41.0853
3632.86	-41.2794
3632.87	-41.3024
3632.87	-41.2498
3632.87	-41.2662
3632.87	-41.0425
3632.87	-41.5064
3632.87	-41.5788
3632.87	-41.5558
3632.87	-41.5854
3632.87	-41.6841
3632.87	-41.8191
3632.88	-41.6907
3632.88	-41.5788
3632.88	-41.4439
3632.88	-41.2958
3632.88	-41.3485
3632.88	-41.1609
3632.88	-40.9076
3632.88	-40.8352
3632.88	-40.8187
3632.88	-40.7694
3632.89	-40.8516
3632.89	-41.1346
3632.89	-41.3288
3632.89	-41.3222
3632.89	-41.49
3632.89	-41.7039
3632.89	-41.6085
3632.89	-41.6743
3632.89	-41.5657
3632.89	-41.4604
3632.9	-41.4801
3632.9	-41.207
3632.9	-41.2235
3632.9	-41.1379
3632.9	-40.947
3632.9	-40.9438
3632.9	-40.6706
3632.9	-40.8516
3632.9	-40.8648
3632.9	-41.0392
3632.91	-41.1116
3632.91	-41.3485
3632.91	-41.4801
3632.91	-41.5821
3632.91	-41.5854
3632.91	-41.513
3632.91	-41.4604
3632.91	-41.5229
3632.91	-41.3617
3632.91	-41.2958
3632.92	-41.1675
3632.92	-41.1313
3632.92	-41.1379
3632.92	-41.0359
3632.92	-41.2794
3632.92	-41.3584
3632.92	-41.4933
3632.92	-41.4275
3632.92	-41.671
3632.92	-41.7401
3632.93	-41.7203
3632.93	-41.6117
3632.93	-41.3123
3632.93	-41.3551
3632.93	-41.2728
3632.93	-41.0787
3632.93	-41.1346
3632.93	-41.1708
3632.93	-41.1214
3632.93	-41.0161
3632.94	-41.1807
3632.94	-41.2267
3632.94	-41.3485
3632.94	-41.3419
3632.94	-41.5097
3632.94	-41.592
3632.94	-41.4538
3632.94	-41.4867
3632.94	-41.2465
3632.94	-41.0063
3632.95	-40.8944
3632.95	-40.9108
3632.95	-40.7562
3632.95	-40.8812
3632.95	-40.8352
3632.95	-40.9964
3632.95	-40.8582
3632.95	-41.0194
3632.95	-41.2169
3632.95	-41.3551
3632.96	-41.4735
3632.96	-41.7368
3632.96	-41.7368
3632.96	-41.7072
3632.96	-41.6809
3632.96	-41.3255
3632.96	-41.3024
3632.96	-41.4801
3632.96	-41.365
3632.96	-41.3617
3632.97	-41.3255
3632.97	-41.3781
3632.97	-41.2893
3632.97	-40.9076
3632.97	-41.2103
3632.97	-41.1214
3632.97	-41.2235
3632.97	-41.2761
3632.97	-41.2958
3632.97	-41.3419
3632.98	-41.1971
3632.98	-41.286
3632.98	-41.1675
3632.98	-41.0161
3632.98	-41.003
3632.98	-40.8977
3632.98	-40.9174
3632.98	-40.8516
3632.98	-40.9043
3632.98	-40.8582
3632.99	-40.9767
3632.99	-41.0918
3632.99	-41.2202
3632.99	-41.1445
3632.99	-41.4406
3632.99	-41.6973
3632.99	-41.5591
3632.99	-41.5394
3632.99	-41.2432
3632.99	-41.1905
3633	-41.105
3633	-40.8483
3633	-40.6805
3633	-40.6706
3633	-40.7332
3633	-40.7661
3633	-40.6739
3633	-40.8417
3633	-40.9438
3633	-41.0556
3633.01	-41.23
3633.01	-41.23
3633.01	-41.388
3633.01	-41.3748
3633.01	-41.3222
3633.01	-41.1708
3633.01	-41.309
3633.01	-41.1905
3633.01	-40.9931
3633.01	-40.9536
3633.02	-40.6673
3633.02	-40.5357
3633.02	-40.4271
3633.02	-40.2988
3633.02	-40.4929
3633.02	-40.7233
3633.02	-40.8121
3633.02	-40.9536
3633.02	-41.0754
3633.02	-40.9405
3633.03	-41.0194
3633.03	-40.7628
3633.03	-40.6575
3633.03	-40.6904
3633.03	-40.6608
3633.03	-40.6641
3633.03	-40.6344
3633.03	-40.5127
3633.03	-40.4732
3633.03	-40.5324
3633.04	-40.6147
3633.04	-40.7035
3633.04	-40.7891
3633.04	-40.9174
3633.04	-40.947
3633.04	-40.9503
3633.04	-40.7529
3633.04	-40.6805
3633.04	-40.6015
3633.04	-40.5061
3633.05	-40.358
3633.05	-40.1046
3633.05	-39.9566
3633.05	-39.871
3633.05	-40.1178
3633.05	-40.1046
3633.05	-39.95
3633.05	-40.1046
3633.05	-40.3087
3633.05	-40.4469
3633.06	-40.3416
3633.06	-40.437
3633.06	-40.4469
3633.06	-40.5818
3633.06	-40.618
3633.06	-40.3284
3633.06	-40.1178
3633.06	-40.0487
3633.06	-40.0652
3633.06	-40.1836
3633.07	-40.2758
3633.07	-40.3054
3633.07	-40.2758
3633.07	-40.0915
3633.07	-40.2231
3633.07	-40.2889
3633.07	-40.3909
3633.07	-40.4633
3633.07	-40.5226
3633.07	-40.5851
3633.08	-40.7134
3633.08	-40.5686
3633.08	-40.2988
3633.08	-40.256
3633.08	-40.1705
3633.08	-39.95
3633.08	-39.9533
3633.08	-39.9039
3633.08	-39.9533
3633.08	-39.6966
3633.09	-39.769
3633.09	-40.029
3633.09	-40.2297
3633.09	-40.2132
3633.09	-40.2758
3633.09	-40.2725
3633.09	-40.1935
3633.09	-40.3383
3633.09	-40.2264
3633.09	-40.0882
3633.1	-39.973
3633.1	-39.95
3633.1	-39.8217
3633.1	-39.7855
3633.1	-39.7229
3633.1	-39.509
3633.1	-39.305
3633.1	-39.4794
3633.1	-39.5782
3633.1	-39.7427
3633.11	-39.8776
3633.11	-39.8019
3633.11	-39.8282
3633.11	-40.0026
3633.11	-39.9993
3633.11	-39.8546
3633.11	-39.6769
3633.11	-39.7164
3633.11	-39.927
3633.11	-39.7526
3633.12	-39.5255
3633.12	-39.4432
3633.12	-39.4037
3633.12	-39.407
3633.12	-39.4399
3633.12	-39.4663
3633.12	-39.69
3633.12	-39.848
3633.12	-40.1441
3633.12	-40.1573
3633.13	-40.358
3633.13	-40.3185
3633.13	-40.0586
3633.13	-40.1606
3633.13	-40.1474
3633.13	-39.9335
3633.13	-39.9072
3633.13	-39.7164
3633.13	-39.7131
3633.13	-39.565
3633.14	-39.7295
3633.14	-39.6867
3633.14	-39.6966
3633.14	-39.8776
3633.14	-39.8973
3633.14	-39.9566
3633.14	-40.1277
3633.14	-40.1244
3633.14	-39.9467
3633.14	-39.7295
3633.15	-39.7328
3633.15	-39.8842
3633.15	-39.8315
3633.15	-39.9763
3633.15	-39.8875
3633.15	-39.8842
3633.15	-39.6242
3633.15	-39.7065
3633.15	-39.7723
3633.15	-39.7855
3633.16	-39.9302
3633.16	-40.0026
3633.16	-40.1869
3633.16	-40.358
3633.16	-40.4567
3633.16	-40.2198
3633.16	-40.1606
3633.16	-40.2001
3633.16	-40.0981
3633.16	-39.9566
3633.17	-39.8282
3633.17	-39.8776
3633.17	-39.9697
3633.17	-39.8414
3633.17	-40.1935
3633.17	-40.2527
3633.17	-40.2132
3633.17	-40.3811
3633.17	-40.4173
3633.17	-40.4403
3633.18	-40.4205
3633.18	-40.4535
3633.18	-40.1178
3633.18	-40.0158
3633.18	-39.9138
3633.18	-39.9006
3633.18	-39.9171
3633.18	-39.9533
3633.18	-39.871
3633.18	-39.7855
3633.19	-39.8579
3633.19	-40.0553
3633.19	-40.0586
3633.19	-40.1507
3633.19	-40.2659
3633.19	-40.5193
3633.19	-40.3383
3633.19	-40.4929
3633.19	-40.3251
3633.19	-40.2067
3633.2	-40.131
3633.2	-40.1507
3633.2	-40.1046
3633.2	-39.9664
3633.2	-39.9632
3633.2	-39.8941
3633.2	-39.6769
3633.2	-39.9401
3633.2	-40.1507
3633.2	-40.1441
3633.21	-40.1803
3633.21	-40.4403
3633.21	-40.4929
3633.21	-40.4995
3633.21	-40.4436
3633.21	-40.2922
3633.21	-40.2889
3633.21	-40.0553
3633.21	-40.0783
3633.21	-40.1869
3633.22	-39.9237
3633.22	-39.8611
3633.22	-39.9697
3633.22	-39.9171
3633.22	-40.154
3633.22	-40.1277
3633.22	-40.3218
3633.22	-40.516
3633.22	-40.5489
3633.22	-40.4633
3633.23	-40.5785
3633.23	-40.5061
3633.23	-40.2758
3633.23	-40.3054
3633.23	-40.2823
3633.23	-40.2034
3633.23	-40.2165
3633.23	-40.0487
3633.23	-39.8875
3633.23	-39.8842
3633.24	-40.052
3633.24	-40.1408
3633.24	-40.2626
3633.24	-40.1672
3633.24	-40.2494
3633.24	-40.4337
3633.24	-40.5258
3633.24	-40.5653
3633.24	-40.4502
3633.24	-40.4238
3633.25	-40.4666
3633.25	-40.4535
3633.25	-40.2758
3633.25	-40.1343
3633.25	-40.1869
3633.25	-40.0553
3633.25	-39.9401
3633.25	-40.1705
3633.25	-40.1145
3633.25	-40.0191
3633.26	-39.9533
3633.26	-40.0619
3633.26	-40.2527
3633.26	-40.256
3633.26	-40.0816
3633.26	-39.9237
3633.26	-39.9072
3633.26	-39.8677
3633.26	-39.9302
3633.26	-39.8809
3633.27	-39.8381
3633.27	-39.8809
3633.27	-39.8282
3633.27	-39.7986
3633.27	-39.8513
3633.27	-39.7526
3633.27	-39.8282
3633.27	-40.0388
3633.27	-40.1474
3633.27	-40.2692
3633.28	-40.4502
3633.28	-40.3712
3633.28	-40.1639
3633.28	-40.1277
3633.28	-40.0685
3633.28	-39.973
3633.28	-39.9664
3633.28	-39.927
3633.28	-40.0059
3633.28	-40.0619
3633.29	-40.0717
3633.29	-40.1441
3633.29	-40.2725
3633.29	-40.3251
3633.29	-40.3547
3633.29	-40.4929
3633.29	-40.5884
3633.29	-40.5028
3633.29	-40.2132
3633.29	-40.1178
3633.3	-40.0882
3633.3	-40.052
3633.3	-39.8282
3633.3	-39.8776
3633.3	-39.9368
3633.3	-40.0323
3633.3	-39.8348
3633.3	-39.9829
3633.3	-39.9467
3633.3	-40.029
3633.31	-40.1606
3633.31	-40.3745
3633.31	-40.5851
3633.31	-40.5818
3633.31	-40.3712
3633.31	-40.0487
3633.31	-39.8776
3633.31	-39.7131
