time2	zEm3
3726.54	-48.6537
3726.54	-48.4299
3726.54	-48.5122
3726.54	-48.3147
3726.54	-47.9988
3726.54	-47.9955
3726.54	-47.9659
3726.54	-48.0975
3726.55	-48.0614
3726.55	-47.9561
3726.55	-47.8902
3726.55	-47.8968
3726.55	-47.8508
3726.55	-47.9133
3726.55	-48.1666
3726.55	-48.3312
3726.55	-48.3246
3726.55	-48.5023
3726.56	-48.4496
3726.56	-48.4464
3726.56	-48.3312
3726.56	-48.2325
3726.56	-48.2259
3726.56	-48.3213
3726.56	-48.3575
3726.56	-48.2654
3726.56	-48.1666
3726.56	-48.137
3726.57	-47.9264
3726.57	-47.9692
3726.57	-48.035
3726.57	-48.2292
3726.57	-48.4891
3726.57	-48.5253
3726.57	-48.5911
3726.57	-48.397
3726.57	-48.4003
3726.57	-48.3476
3726.58	-48.3509
3726.58	-48.4595
3726.58	-48.3608
3726.58	-48.1436
3726.58	-48.1634
3726.58	-48.2193
3726.58	-48.1765
3726.58	-47.9363
3726.58	-48.1601
3726.58	-48.137
3726.59	-48.1831
3726.59	-48.4924
3726.59	-48.5352
3726.59	-48.5549
3726.59	-48.4102
3726.59	-48.374
3726.59	-48.2325
3726.59	-48.2687
3726.59	-48.3345
3726.59	-48.295
3726.6	-48.2094
3726.6	-48.2555
3726.6	-48.2193
3726.6	-48.137
3726.6	-48.1831
3726.6	-48.2522
3726.6	-48.3707
3726.6	-48.3213
3726.6	-48.2752
3726.6	-48.295
3726.61	-48.3049
3726.61	-48.3312
3726.61	-48.216
3726.61	-48.091
3726.61	-48.0416
3726.61	-48.1074
3726.61	-48.1239
3726.61	-48.2061
3726.61	-48.1699
3726.61	-48.035
3726.62	-47.7323
3726.62	-47.8935
3726.62	-47.9955
3726.62	-48.1305
3726.62	-48.3411
3726.62	-48.5319
3726.62	-48.6076
3726.62	-48.499
3726.62	-48.5648
3726.62	-48.3345
3726.63	-48.3312
3726.63	-48.0482
3726.63	-48.1666
3726.63	-48.3114
3726.63	-48.2061
3726.63	-48.2785
3726.63	-48.114
3726.63	-48.0449
3726.63	-48.1831
3726.63	-48.2226
3726.64	-48.2621
3726.64	-48.3476
3726.64	-48.2687
3726.64	-48.3509
3726.64	-48.2884
3726.64	-48.239
3726.64	-47.9561
3726.64	-47.8771
3726.64	-47.8672
3726.64	-47.9231
3726.65	-47.854
3726.65	-47.9692
3726.65	-47.8409
3726.65	-47.6402
3726.65	-47.5019
3726.65	-47.4625
3726.65	-47.8014
3726.65	-47.8968
3726.65	-48.1568
3726.65	-48.1963
3726.66	-48.1666
3726.66	-48.1469
3726.66	-48.2522
3726.66	-48.0252
3726.66	-48.0219
3726.66	-48.0712
3726.66	-47.9857
3726.66	-47.9988
3726.66	-47.9988
3726.66	-48.0054
3726.67	-47.8178
3726.67	-47.933
3726.67	-47.7849
3726.67	-47.8244
3726.67	-48.0153
3726.67	-48.1798
3726.67	-48.2259
3726.67	-48.1601
3726.67	-48.3542
3726.67	-48.0811
3726.68	-47.854
3726.68	-47.9495
3726.68	-48.137
3726.68	-48.0679
3726.68	-48.0581
3726.68	-48.1008
3726.68	-48.1008
3726.68	-47.9495
3726.68	-48.0515
3726.68	-48.1831
3726.69	-48.2522
3726.69	-48.4266
3726.69	-48.5977
3726.69	-48.5451
3726.69	-48.6109
3726.69	-48.6734
3726.69	-48.3411
3726.69	-48.2292
3726.69	-48.2226
3726.69	-48.1831
3726.7	-48.1107
3726.7	-48.0712
3726.7	-48.193
3726.7	-48.1502
3726.7	-48.2193
3726.7	-48.3312
3726.7	-48.216
3726.7	-48.1765
3726.7	-48.2785
3726.7	-48.4727
3726.71	-48.3081
3726.71	-48.3904
3726.71	-48.3707
3726.71	-48.2325
3726.71	-48.1699
3726.71	-48.3246
3726.71	-48.2127
3726.71	-48.1601
3726.71	-48.3049
3726.71	-48.2489
3726.72	-48.1732
3726.72	-48.3674
3726.72	-48.4036
3726.72	-48.4398
3726.72	-48.5878
3726.72	-48.7557
3726.72	-48.7688
3726.72	-48.6866
3726.72	-48.7491
3726.72	-48.5187
3726.73	-48.4628
3726.73	-48.2555
3726.73	-48.2259
3726.73	-48.1765
3726.73	-48.0383
3726.73	-47.9758
3726.73	-48.1535
3726.73	-48.0778
3726.73	-48.3641
3726.73	-48.499
3726.74	-48.4793
3726.74	-48.6306
3726.74	-48.6964
3726.74	-48.6734
3726.74	-48.8774
3726.74	-48.703
3726.74	-48.4825
3726.74	-48.4233
3726.74	-48.4562
3726.74	-48.522
3726.75	-48.3608
3726.75	-48.1864
3726.75	-48.3016
3726.75	-48.091
3726.75	-48.1436
3726.75	-48.2226
3726.75	-48.2687
3726.75	-48.3443
3726.75	-48.4233
3726.75	-48.5878
3726.76	-48.5484
3726.76	-48.6668
3726.76	-48.5484
3726.76	-48.2752
3726.76	-48.1996
3726.76	-48.1436
3726.76	-48.1206
3726.76	-48.0811
3726.76	-48.0219
3726.76	-48.0284
3726.77	-47.8475
3726.77	-47.9561
3726.77	-48.1239
3726.77	-48.1732
3726.77	-48.3641
3726.77	-48.6438
3726.77	-48.7326
3726.77	-48.7655
3726.77	-48.7721
3726.77	-48.4825
3726.78	-48.3213
3726.78	-48.2818
3726.78	-48.0811
3726.78	-48.0745
3726.78	-48.0284
3726.78	-48.0416
3726.78	-47.9363
3726.78	-48.0087
3726.78	-48.2259
3726.78	-48.3312
3726.79	-48.2752
3726.79	-48.5813
3726.79	-48.6767
3726.79	-48.7984
3726.79	-48.7754
3726.79	-48.5352
3726.79	-48.3674
3726.79	-48.2325
3726.79	-48.0778
3726.79	-48.1239
3726.8	-48.1864
3726.8	-48.1996
3726.8	-47.8146
3726.8	-47.7356
3726.8	-48.0054
3726.8	-48.0679
3726.8	-48.1206
3726.8	-48.1831
3726.8	-48.239
3726.8	-48.3049
3726.81	-48.3114
3726.81	-48.2654
3726.81	-48.1107
3726.81	-48.0482
3726.81	-48.0778
3726.81	-48.0811
3726.81	-48.0317
3726.81	-47.9462
3726.81	-47.9034
3726.81	-47.8771
3726.82	-47.7323
3726.82	-48.0943
3726.82	-48.0712
3726.82	-48.0219
3726.82	-48.0811
3726.82	-48.2028
3726.82	-48.1732
3726.82	-48.1699
3726.82	-48.2325
3726.82	-48.0252
3726.83	-48.0317
3726.83	-47.8014
3726.83	-47.6928
3726.83	-47.7619
3726.83	-47.7422
3726.83	-47.6665
3726.83	-47.6961
3726.83	-47.5612
3726.83	-47.7751
3726.83	-47.9067
3726.84	-47.9626
3726.84	-48.1041
3726.84	-48.1601
3726.84	-48.2325
3726.84	-48.1403
3726.84	-48.1206
3726.84	-48.0284
3726.84	-48.0087
3726.84	-48.0548
3726.84	-48.0252
3726.85	-47.8738
3726.85	-47.8968
3726.85	-47.7257
3726.85	-47.6665
3726.85	-47.8277
3726.85	-47.7685
3726.85	-47.7882
3726.85	-47.7652
3726.85	-48.0087
3726.85	-48.2851
3726.86	-48.2259
3726.86	-48.2752
3726.86	-48.2423
3726.86	-48.0087
3726.86	-47.8047
3726.86	-47.9495
3726.86	-47.9857
3726.86	-47.9495
3726.86	-47.9725
3726.86	-48.0252
3726.87	-47.831
3726.87	-47.7849
3726.87	-47.8376
3726.87	-47.8113
3726.87	-48.0449
3726.87	-47.989
3726.87	-48.0614
3726.87	-48.0515
3726.87	-48.1272
3726.87	-47.9692
3726.88	-47.9626
3726.88	-47.8804
3726.88	-47.8146
3726.88	-47.7356
3726.88	-47.6007
3726.88	-47.5941
3726.88	-47.3901
3726.88	-47.2716
3726.88	-47.4888
3726.88	-47.6402
3726.89	-47.6961
3726.89	-47.6796
3726.89	-47.9067
3726.89	-48.0482
3726.89	-47.9199
3726.89	-47.7455
3726.89	-47.65
3726.89	-47.5118
3726.89	-47.6138
3726.89	-47.4756
3726.9	-47.525
3726.9	-47.5019
3726.9	-47.3703
3726.9	-47.2288
3726.9	-47.2881
3726.9	-47.2584
3726.9	-47.5743
3726.9	-47.7224
3726.9	-47.7191
3726.9	-47.8771
3726.91	-47.6829
3726.91	-47.8244
3726.91	-47.6138
3726.91	-47.627
3726.91	-47.548
3726.91	-47.571
3726.91	-47.525
3726.91	-47.5875
3726.91	-47.5743
3726.91	-47.5381
3726.92	-47.4394
3726.92	-47.7323
3726.92	-47.7718
3726.92	-47.6599
3726.92	-47.5908
3726.92	-47.6698
3726.92	-47.8178
3726.92	-47.8343
3726.92	-47.8606
3726.92	-47.5447
3726.93	-47.5217
3726.93	-47.627
3726.93	-47.6369
3726.93	-47.5809
3726.93	-47.6862
3726.93	-47.4756
3726.93	-47.5875
3726.93	-47.4164
3726.93	-47.7027
3726.93	-47.8244
3726.94	-47.7125
3726.94	-47.7849
3726.94	-47.8869
3726.94	-47.9067
3726.94	-47.9495
3726.94	-47.9659
3726.94	-47.7027
3726.94	-47.4855
3726.94	-47.6072
3726.94	-47.5513
3726.95	-47.5776
3726.95	-47.4756
3726.95	-47.5908
3726.95	-47.3703
3726.95	-47.4822
3726.95	-47.4394
3726.95	-47.6928
3726.95	-47.7619
3726.95	-47.6994
3726.95	-47.752
3726.96	-47.7125
3726.96	-47.6862
3726.96	-47.4131
3726.96	-47.2617
3726.96	-47.1268
3726.96	-47.3736
3726.96	-47.2881
3726.96	-47.4098
3726.96	-47.4263
3726.96	-47.321
3726.97	-47.1038
3726.97	-47.14
3726.97	-47.2551
3726.97	-47.5349
3726.97	-47.6204
3726.97	-47.6698
3726.97	-47.7422
3726.97	-47.8244
3726.97	-47.989
3726.97	-47.6928
3726.98	-47.5546
3726.98	-47.4855
3726.98	-47.4888
3726.98	-47.3572
3726.98	-47.3473
3726.98	-47.3177
3726.98	-47.1729
3726.98	-46.8965
3726.98	-47.061
3726.98	-46.9919
3726.99	-47.1005
3726.99	-47.3012
3726.99	-47.4822
3726.99	-47.3966
3726.99	-47.5579
3726.99	-47.3604
3726.99	-47.1564
3726.99	-47.1729
3726.99	-47.1169
3726.99	-47.0018
3727	-46.9623
3727	-46.8471
3727	-46.9458
3727	-46.7484
3727	-47.0807
3727	-47.0544
3727	-47.0149
3727	-46.9886
3727	-47.1433
3727	-47.3572
3727.01	-47.5118
3727.01	-47.5678
3727.01	-47.4888
3727.01	-47.5743
3727.01	-47.5546
3727.01	-47.3934
3727.01	-47.3736
3727.01	-47.3012
3727.01	-47.2354
3727.01	-47.2321
3727.02	-47.0676
3727.02	-47.265
3727.02	-47.5349
3727.02	-47.4493
3727.02	-47.5908
3727.02	-47.9001
3727.02	-47.8738
3727.02	-47.8771
3727.02	-47.7158
3727.02	-47.5612
3727.03	-47.5118
3727.03	-47.4756
3727.03	-47.3868
3727.03	-47.3374
3727.03	-47.2519
3727.03	-47.3736
3727.03	-47.2782
3727.03	-47.0281
3727.03	-47.061
3727.03	-46.9754
3727.04	-47.0577
3727.04	-47.2025
3727.04	-47.2519
3727.04	-47.2321
3727.04	-47.186
3727.04	-46.982
3727.04	-46.8372
3727.04	-46.8965
3727.04	-46.959
3727.04	-47.0018
3727.05	-47.0445
3727.05	-46.9754
3727.05	-46.8471
3727.05	-46.9063
3727.05	-47.1169
3727.05	-47.1893
3727.05	-47.3868
3727.05	-47.367
3727.05	-47.469
3727.05	-47.6204
3727.06	-47.6731
3727.06	-47.5974
3727.06	-47.4263
3727.06	-47.2321
3727.06	-47.1071
3727.06	-47.1071
3727.06	-46.9392
3727.06	-46.8405
3727.06	-46.755
3727.06	-46.9491
3727.07	-46.7616
3727.07	-47.0972
3727.07	-47.3275
3727.07	-47.5579
3727.07	-47.5743
3727.07	-47.6862
3727.07	-47.5316
3727.07	-47.5513
3727.07	-47.6467
3727.07	-47.3703
3727.08	-47.446
3727.08	-47.3802
3727.08	-47.367
3727.08	-47.1104
3727.08	-47.1235
3727.08	-47.1301
3727.08	-46.9623
3727.08	-47.061
3727.08	-47.1828
3727.08	-47.1729
3727.09	-47.0314
3727.09	-47.186
3727.09	-47.2979
3727.09	-47.0873
3727.09	-47.0676
3727.09	-47.0084
3727.09	-46.9096
3727.09	-46.857
3727.09	-47.0347
3727.09	-47.1038
3727.1	-47.1071
3727.1	-47.0544
3727.1	-46.9656
3727.1	-46.7451
3727.1	-46.9722
3727.1	-47.1137
3727.1	-47.1104
3727.1	-47.2354
3727.1	-47.4559
3727.1	-47.7784
3727.11	-47.5908
3727.11	-47.5908
3727.11	-47.5151
3727.11	-47.4296
3727.11	-47.2584
3727.11	-47.0873
3727.11	-47.0215
3727.11	-47.0939
3727.11	-47.0478
3727.11	-47.061
3727.12	-46.9886
3727.12	-47.2749
3727.12	-47.4098
3727.12	-47.6402
3727.12	-47.7619
3727.12	-47.8047
3727.12	-47.7816
3727.12	-47.6402
3727.12	-47.627
3727.12	-47.344
3727.13	-47.242
3727.13	-47.3572
3727.13	-47.3078
3727.13	-47.3407
3727.13	-47.3111
3727.13	-47.3506
3727.13	-47.265
3727.13	-47.1828
3727.13	-47.3275
3727.13	-47.5645
3727.14	-47.3934
3727.14	-47.5118
3727.14	-47.6829
3727.14	-47.446
3727.14	-47.5678
3727.14	-47.6204
3727.14	-47.5579
3727.14	-47.5085
3727.14	-47.4789
3727.14	-47.3934
3727.15	-47.3374
3727.15	-47.3572
3727.15	-47.3308
3727.15	-47.1696
3727.15	-47.2749
3727.15	-47.3078
3727.15	-47.344
3727.15	-47.3769
3727.15	-47.4855
3727.15	-47.7816
3727.16	-47.8573
3727.16	-47.7685
3727.16	-47.6533
3727.16	-47.5513
3727.16	-47.5414
3727.16	-47.5217
3727.16	-47.5019
3727.16	-47.5612
3727.16	-47.6829
3727.16	-47.5941
3727.17	-47.1828
3727.17	-47.3999
3727.17	-47.4657
3727.17	-47.4328
3727.17	-47.6007
3727.17	-47.604
3727.17	-47.7027
3727.17	-47.5513
3727.17	-47.5349
3727.17	-47.2946
3727.18	-47.344
3727.18	-47.3473
3727.18	-47.2979
3727.18	-47.2815
3727.18	-47.1334
3727.18	-47.0939
3727.18	-47.1433
3727.18	-47.2551
3727.18	-47.6171
3727.18	-47.6961
3727.19	-47.7125
3727.19	-47.7619
3727.19	-47.9396
3727.19	-47.8146
3727.19	-47.8475
3727.19	-47.627
3727.19	-47.5678
3727.19	-47.4855
3727.19	-47.4625
3727.19	-47.344
3727.2	-47.2848
3727.2	-47.344
3727.2	-47.4789
3727.2	-47.4032
3727.2	-47.5085
3727.2	-47.6928
3727.2	-47.6237
3727.2	-47.4559
3727.2	-47.4954
3727.2	-47.7257
3727.21	-47.5809
3727.21	-47.6566
3727.21	-47.5908
3727.21	-47.548
3727.21	-47.5678
3727.21	-47.5118
3727.21	-47.6467
3727.21	-47.6665
3727.21	-47.4427
3727.21	-47.5118
3727.22	-47.3966
3727.22	-47.627
3727.22	-47.6566
3727.22	-47.6632
3727.22	-47.6961
3727.22	-47.729
3727.22	-47.6434
3727.22	-47.6303
3727.22	-47.8475
3727.22	-47.5151
3727.23	-47.3539
3727.23	-47.2091
3727.23	-47.2617
3727.23	-47.2255
3727.23	-47.0972
3727.23	-47.1202
3727.23	-47.0775
3727.23	-47.2617
3727.23	-47.4164
3727.23	-47.525
3727.24	-47.7915
3727.24	-47.9199
3727.24	-47.8606
3727.24	-48.012
3727.24	-48.137
3727.24	-47.9758
3727.24	-47.8508
3727.24	-47.8639
3727.24	-47.8047
3727.24	-47.8508
3727.25	-47.7816
3727.25	-47.6369
3727.25	-47.5776
3727.25	-47.4987
3727.25	-47.7356
3727.25	-47.6895
3727.25	-47.6862
3727.25	-47.65
3727.25	-47.7027
3727.25	-47.7487
3727.26	-47.7224
3727.26	-47.831
3727.26	-47.6402
3727.26	-47.4526
3727.26	-47.4559
3727.26	-47.4296
3727.26	-47.5513
3727.26	-47.5019
3727.26	-47.4427
3727.26	-47.423
3727.27	-47.4592
3727.27	-47.5546
3727.27	-47.706
3727.27	-47.65
3727.27	-47.729
3727.27	-47.7882
3727.27	-47.8277
3727.27	-47.6072
3727.27	-47.627
3727.27	-47.321
3727.28	-47.242
3727.28	-47.3572
3727.28	-47.2683
3727.28	-47.1169
3727.28	-47.1992
3727.28	-47.0906
3727.28	-46.9722
3727.28	-47.0149
3727.28	-47.0709
3727.28	-47.0149
3727.29	-47.1597
3727.29	-47.2486
3727.29	-47.469
3727.29	-47.5743
3727.29	-47.6533
3727.29	-47.6796
3727.29	-47.4888
3727.29	-47.423
3727.29	-47.548
3727.29	-47.3308
3727.3	-47.2124
3727.3	-47.0939
3727.3	-47.2354
3727.3	-46.9754
3727.3	-47.1466
3727.3	-47.1334
3727.3	-47.2321
3727.3	-47.344
3727.3	-47.5349
3727.3	-47.7125
3727.31	-47.7849
3727.31	-47.8771
3727.31	-47.446
3727.31	-47.4296
3727.31	-47.3111
3727.31	-47.4098
3727.31	-47.4789
3727.31	-47.4065
3727.31	-47.3275
3727.31	-47.3243
3727.32	-47.3045
3727.32	-47.4197
3727.32	-47.5283
3727.32	-47.6072
3727.32	-47.5316
3727.32	-47.7784
3727.32	-47.8146
3727.32	-48.0284
3727.32	-47.9528
3727.32	-47.9528
3727.33	-47.6763
3727.33	-47.6303
3727.33	-47.3703
3727.33	-47.3045
3727.33	-47.1959
3727.33	-47.2157
3727.33	-47.3572
3727.33	-47.3275
3727.33	-47.2716
3727.33	-47.3078
3727.34	-47.4526
3727.34	-47.6961
3727.34	-47.8343
3727.34	-47.9067
3727.34	-47.9758
3727.34	-47.8244
3727.34	-47.6796
3727.34	-47.4526
3727.34	-47.4361
3727.34	-47.5217
3727.35	-47.5974
3727.35	-47.5546
3727.35	-47.6731
3727.35	-47.604
3727.35	-47.7323
3727.35	-47.9528
3727.35	-48.1107
3727.35	-48.0778
3727.35	-48.2292
3727.35	-48.1798
3727.36	-48.1305
3727.36	-48.1897
3727.36	-47.8935
3727.36	-47.7224
3727.36	-47.6007
3727.36	-47.5941
3727.36	-47.5776
3727.36	-47.6204
3727.36	-47.6204
3727.36	-47.4427
3727.37	-47.3078
3727.37	-47.5678
3727.37	-47.7784
3727.37	-47.6961
3727.37	-47.729
3727.37	-47.8837
3727.37	-47.9429
3727.37	-47.91
3727.37	-47.989
3727.37	-47.9231
3727.38	-47.8771
3727.38	-47.7553
3727.38	-47.7389
3727.38	-47.548
3727.38	-47.5875
3727.38	-47.6895
3727.38	-47.6138
3727.38	-47.4328
3727.38	-47.5941
3727.38	-47.6994
3727.39	-47.7093
3727.39	-47.7553
3727.39	-47.8047
3727.39	-47.8442
3727.39	-48.0252
3727.39	-47.854
3727.39	-47.5743
3727.39	-47.5974
3727.39	-47.7784
3727.39	-47.7586
3727.4	-47.7553
3727.4	-47.729
3727.4	-47.6402
3727.4	-47.4657
3727.4	-47.7389
3727.4	-47.6467
3727.4	-47.6928
3727.4	-47.6533
3727.4	-47.65
3727.4	-47.7422
3727.41	-47.6533
3727.41	-47.7652
3727.41	-47.5743
3727.41	-47.5908
3727.41	-47.5283
3727.41	-47.4197
3727.41	-47.3111
3727.41	-47.2913
3727.41	-47.3275
3727.41	-47.3473
3727.42	-47.1959
3727.42	-47.3045
3727.42	-47.3802
3727.42	-47.3308
3727.42	-47.2486
3727.42	-47.423
3727.42	-47.344
3727.42	-47.4328
3727.42	-47.3934
3727.42	-47.2025
3727.43	-47.3308
3727.43	-47.469
3727.43	-47.5019
3727.43	-47.3934
3727.43	-47.367
3727.43	-47.3473
3727.43	-47.3308
3727.43	-47.344
3727.43	-47.5349
3727.43	-47.7652
3727.44	-47.9725
3727.44	-47.8902
3727.44	-47.9166
3727.44	-47.9988
3727.44	-48.0712
3727.44	-47.7882
3727.44	-47.7553
3727.44	-47.5414
3727.44	-47.6369
3727.44	-47.5217
3727.45	-47.4888
3727.45	-47.3473
3727.45	-47.4723
3727.45	-47.3308
3727.45	-47.423
3727.45	-47.5743
3727.45	-47.7685
3727.45	-47.7224
3727.45	-47.933
3727.45	-48.1107
3727.46	-48.0054
3727.46	-47.8705
3727.46	-47.6369
3727.46	-47.6533
3727.46	-47.6895
3727.46	-47.6533
3727.46	-47.4559
3727.46	-47.4723
3727.46	-47.4065
3727.46	-47.3308
3727.47	-47.0084
3727.47	-47.3572
3727.47	-47.4789
3727.47	-47.4559
3727.47	-47.6632
3727.47	-47.7389
3727.47	-47.9166
3727.47	-47.7981
3727.47	-47.6072
3727.47	-47.4855
3727.48	-47.4592
3727.48	-47.186
3727.48	-47.0314
3727.48	-46.8471
3727.48	-46.9129
3727.48	-47.0215
3727.48	-46.8438
3727.48	-46.8175
3727.48	-47.0577
3727.48	-47.0084
3727.49	-47.1169
3727.49	-47.2255
3727.49	-47.367
3727.49	-47.3144
3727.49	-47.3506
3727.49	-47.2157
3727.49	-47.0906
3727.49	-47.0939
3727.49	-47.1104
3727.49	-46.8899
3727.5	-46.88
3727.5	-46.9853
3727.5	-47.061
3727.5	-46.9722
3727.5	-47.1959
3727.5	-47.1169
3727.5	-47.0939
3727.5	-47.0873
3727.5	-47.186
3727.5	-47.1696
3727.51	-47.321
3727.51	-47.4789
3727.51	-47.2519
3727.51	-47.1433
3727.51	-47.1104
3727.51	-46.9985
3727.51	-47.0709
3727.51	-47.1926
3727.51	-47.3769
3727.51	-47.321
3727.52	-46.959
3727.52	-47.2913
3727.52	-47.2913
3727.52	-47.4328
3727.52	-47.5414
3727.52	-47.5546
3727.52	-47.6105
3727.52	-47.5974
3727.52	-47.6895
3727.52	-47.4855
3727.53	-47.4723
3727.53	-47.2749
3727.53	-47.0544
3727.53	-47.1828
3727.53	-47.1433
3727.53	-47.0643
3727.53	-47.1992
3727.53	-47.2058
3727.53	-47.3012
3727.53	-47.4032
3727.54	-47.3769
3727.54	-47.4756
3727.54	-47.5019
3727.54	-47.4592
3727.54	-47.4361
3727.54	-47.1926
3727.54	-46.9491
3727.54	-46.9853
3727.54	-47.0939
3727.54	-47.3506
3727.55	-47.1268
3727.55	-47.0314
3727.55	-46.9656
3727.55	-46.7254
3727.55	-46.9458
3727.55	-47.0084
3727.55	-47.0906
3727.55	-47.1268
3727.55	-47.3703
3727.55	-47.2913
3727.56	-47.3769
3727.56	-47.604
3727.56	-47.3308
3727.56	-47.2519
3727.56	-47.2453
3727.56	-47.1137
3727.56	-47.1729
3727.56	-47.0511
3727.56	-47.1564
3727.56	-47.0939
3727.57	-46.8175
3727.57	-47.1564
3727.57	-47.4427
3727.57	-47.2881
3727.57	-47.3802
3727.57	-47.4888
3727.57	-47.5546
3727.57	-47.5974
3727.57	-47.4427
3727.57	-47.1169
3727.58	-47.0906
3727.58	-47.1367
3727.58	-47.1959
3727.58	-46.9853
3727.58	-46.8175
3727.58	-46.9985
3727.58	-47.0906
3727.58	-47.1005
3727.58	-47.1268
3727.58	-47.3012
3727.59	-47.4328
3727.59	-47.6336
3727.59	-47.9363
3727.59	-47.8409
3727.59	-47.7224
3727.59	-47.3934
3727.59	-47.2946
3727.59	-47.2288
3727.59	-47.2124
3727.59	-47.1433
3727.6	-47.1334
3727.6	-46.9294
3727.6	-46.9787
3727.6	-46.9557
3727.6	-47.0643
3727.6	-47.1005
3727.6	-47.084
3727.6	-47.0248
3727.6	-47.2157
3727.6	-47.2519
3727.61	-47.2979
3727.61	-47.4756
3727.61	-47.1828
3727.61	-47.1202
3727.61	-46.9623
3727.61	-47.0577
3727.61	-46.8899
3727.61	-46.8932
3727.61	-46.8833
3727.61	-46.9623
3727.62	-46.8636
3727.62	-47.0314
3727.62	-47.1235
3727.62	-47.219
3727.62	-47.1992
3727.62	-47.3177
3727.62	-47.2617
3727.62	-47.2881
3727.62	-47.0347
3727.62	-46.8767
3727.63	-46.9096
3727.63	-46.8866
3727.63	-46.7451
3727.63	-46.5444
3727.63	-46.4983
3727.63	-46.4753
3727.63	-46.4819
3727.63	-46.3272
3727.63	-46.4226
3727.63	-46.4753
3727.64	-46.4983
3727.64	-46.4391
3727.64	-46.4819
3727.64	-46.4819
3727.64	-46.6826
3727.64	-46.6135
3727.64	-46.5575
3727.64	-46.4259
3727.64	-46.3502
3727.64	-46.1594
3727.65	-46.2383
3727.65	-46.0541
3727.65	-45.8007
3727.65	-45.7151
3727.65	-45.8171
3727.65	-45.8731
3727.65	-46.0574
3727.65	-46.2449
3727.65	-46.37
3727.65	-46.574
3727.66	-46.4621
3727.66	-46.4489
3727.66	-46.2383
3727.66	-46.4358
3727.66	-46.3239
3727.66	-46.1265
3727.66	-46.2153
3727.66	-46.2449
3727.66	-46.3009
3727.66	-46.2811
3727.67	-45.9751
3727.67	-46.1627
3727.67	-46.3634
3727.67	-46.291
3727.67	-46.4226
3727.67	-46.5773
3727.67	-46.4884
3727.67	-46.653
3727.67	-46.7648
3727.67	-46.6069
3727.68	-46.7188
3727.68	-46.7418
3727.68	-46.6595
3727.68	-46.597
3727.68	-46.5575
3727.68	-46.5806
3727.68	-46.4753
3727.68	-46.4292
3727.68	-46.4029
3727.68	-46.4687
3727.69	-46.4687
3727.69	-46.6003
3727.69	-46.7648
3727.69	-46.7714
3727.69	-46.7681
3727.69	-46.3601
3727.69	-46.1067
3727.69	-46.1363
3727.69	-46.11
3727.69	-46.0508
3727.7	-46.0672
3727.7	-45.8895
3727.7	-45.7842
3727.7	-45.8139
3727.7	-46.11
3727.7	-46.2449
3727.7	-46.3502
3727.7	-46.4522
3727.7	-46.5806
3727.7	-46.9557
3727.71	-46.7517
3727.71	-46.7978
3727.71	-46.5707
3727.71	-46.5806
3727.71	-46.3371
3727.71	-46.2581
3727.71	-46.2449
3727.71	-46.1199
3727.71	-46.0376
3727.71	-45.9356
3727.72	-45.6822
3727.72	-45.9521
3727.72	-46.0376
3727.72	-46.1857
3727.72	-46.1923
3727.72	-46.3469
3727.72	-46.4391
3727.72	-46.4983
3727.72	-46.5674
3727.72	-46.3173
3727.73	-46.1396
3727.73	-46.0804
3727.73	-46.0969
3727.73	-45.929
3727.73	-45.9323
3727.73	-46.0705
3727.73	-45.8336
3727.73	-45.702
3727.73	-45.6197
3727.73	-45.6
3727.74	-45.6526
3727.74	-45.6954
3727.74	-45.8402
3727.74	-46.133
3727.74	-46.1594
3727.74	-45.9817
3727.74	-45.8566
3727.74	-45.8073
3727.74	-45.8665
3727.74	-45.8731
3727.75	-45.8764
3727.75	-45.8237
3727.75	-45.6296
3727.75	-45.3992
3727.75	-45.6033
3727.75	-45.6921
3727.75	-45.8731
3727.75	-45.7382
3727.75	-45.8171
3727.75	-45.8435
3727.76	-45.906
3727.76	-45.8007
3727.76	-45.6526
3727.76	-45.4651
3727.76	-45.4881
3727.76	-45.3762
3727.76	-45.3137
3727.76	-45.2512
3727.76	-45.2545
3727.76	-45.1952
3727.77	-45.0241
3727.77	-45.2972
3727.77	-45.3367
3727.77	-45.3795
3727.77	-45.34
3727.77	-45.4716
3727.77	-45.4354
3727.77	-45.4453
3727.77	-45.261
3727.77	-45.1788
3727.78	-45.0077
3727.78	-45.034
3727.78	-44.8695
3727.78	-44.8234
3727.78	-44.6029
3727.78	-44.7016
3727.78	-44.6424
3727.78	-44.6918
3727.78	-44.7214
3727.78	-44.7378
3727.79	-44.8135
