time3	em3
8640.853	-25.4154
8640.854	-25.5174
8640.855	-25.6128
8640.856	-25.6655
8640.857	-25.7905
8640.858	-25.6819
8640.859	-25.6721
8640.860	-25.7149
8640.861	-25.6655
8640.862	-25.626
8640.863	-25.6852
8640.864	-25.728
8640.865	-25.6096
8640.866	-25.4714
8640.867	-25.5141
8640.868	-25.2673
8640.869	-25.1949
8640.870	-25.4253
8640.871	-25.5668
8640.872	-25.5372
8640.873	-25.6589
8640.874	-25.7741
8640.875	-25.9222
8640.876	-25.932
8640.877	-26.0867
8640.878	-26.0176
8640.879	-25.784
8640.880	-25.8202
8640.881	-25.6622
8640.882	-25.4384
8640.883	-25.2443
8640.884	-25.2377
8640.885	-25.1555
8640.886	-25.0666
8640.887	-25.1949
8640.888	-25.2476
8640.889	-25.3924
8640.890	-25.4648
8640.891	-25.445
8640.892	-25.3726
8640.893	-25.6161
8640.894	-25.6194
8640.895	-25.4911
8640.896	-25.3134
8640.897	-25.3331
8640.898	-25.3233
8640.899	-25.3628
8640.900	-25.1785
8640.901	-25.0666
8640.902	-24.7408
8640.903	-24.7968
8640.904	-24.8494
8640.905	-24.8889
8640.906	-25.0502
8640.907	-25.2213
8640.908	-25.3463
8640.909	-25.4187
8640.910	-25.4845
8640.911	-25.4352
8640.912	-25.3364
8640.913	-25.3035
8640.914	-25.1884
8640.915	-25.2443
8640.916	-25.241
8640.917	-25.1884
8640.918	-24.9778
8640.919	-24.7935
8640.920	-24.9481
8640.921	-24.879
8640.922	-24.8758
8640.923	-24.7935
8640.924	-24.9679
8640.925	-25.1225
8640.926	-25.264
8640.927	-25.264
8640.928	-25.0962
8640.929	-24.9152
8640.930	-24.7705
8640.931	-24.9383
8640.932	-24.8001
8640.933	-24.6323
8640.934	-24.5566
8640.935	-24.5467
8640.936	-24.3657
8640.937	-24.6388
8640.938	-24.6421
8640.939	-24.6487
8640.940	-24.7046
8640.941	-24.833
8640.942	-24.8132
8640.943	-24.9218
8640.944	-24.7705
8640.945	-24.6717
8640.946	-24.5072
8640.947	-24.3295
8640.948	-24.3591
8640.949	-24.2834
8640.950	-24.369
8640.951	-24.2176
8640.952	-24.109
8640.953	-24.2604
8640.954	-24.2111
8640.955	-24.063
8640.956	-24.109
8640.957	-24.2012
8640.958	-24.4842
8640.959	-24.4644
8640.960	-24.6454
8640.961	-24.5928
8640.962	-24.6487
8640.963	-24.7178
8640.964	-24.471
8640.965	-24.3229
8640.966	-24.1189
8640.967	-24.0301
8640.968	-24.0465
8640.969	-23.5957
8640.970	-23.7668
8640.971	-23.7504
8640.972	-23.8162
8640.973	-23.8787
8640.974	-24.0367
8640.975	-23.9676
8640.976	-23.7734
8640.977	-23.8886
8640.978	-23.6352
8640.979	-23.5332
8640.980	-23.4114
8640.981	-23.1943
8640.982	-23.2667
8640.983	-23.2173
8640.984	-23.112
8640.985	-22.931
8640.986	-22.6908
8640.987	-22.7796
8640.988	-22.8948
8640.989	-22.9244
8640.990	-23.2305
8640.991	-23.214
8640.992	-23.2864
8640.993	-23.5003
8640.994	-23.4707
8640.995	-23.5134
8640.996	-23.4707
8640.997	-23.4213
8640.998	-23.2634
8640.999	-23.0067
8641.000	-22.8652
8641.001	-22.7862
8641.002	-22.4407
8641.003	-22.4802
8641.004	-22.4308
8641.005	-22.8027
8641.006	-22.8422
8641.007	-22.9672
8641.008	-22.9902
8641.009	-22.7961
8641.010	-22.829
8641.011	-22.6842
8641.012	-22.6184
8641.013	-22.5296
8641.014	-22.4769
8641.015	-22.2696
8641.016	-21.9636
8641.017	-21.9241
8641.018	-21.7069
8641.019	-21.4075
8641.020	-21.5062
8641.021	-21.5424
8641.022	-21.5687
8641.023	-21.651
8641.024	-21.8813
8641.025	-21.6444
8641.026	-21.447
8641.027	-21.5457
8641.028	-21.3581
8641.029	-21.3943
8641.030	-21.2199
8641.031	-21.0751
8641.032	-20.9106
8641.033	-20.7559
8641.034	-20.927
8641.035	-20.7987
8641.036	-20.7132
8641.037	-20.779
8641.038	-20.7954
8641.039	-20.8119
8641.040	-20.7592
8641.041	-20.8283
8641.042	-20.8678
8641.043	-20.9863
8641.044	-20.8382
8641.045	-20.4993
8641.046	-20.4532
8641.047	-20.4203
8641.048	-20.3314
8641.049	-20.3611
8641.050	-20.2985
8641.051	-20.1965
8641.052	-19.8773
8641.053	-19.9037
8641.054	-20.0024
8641.055	-20.0781
8641.056	-20.0353
8641.057	-19.9695
8641.058	-19.8839
8641.059	-19.6009
8641.060	-19.647
8641.061	-19.7457
8641.062	-19.4134
8641.063	-19.1567
8641.064	-19.058
8641.065	-18.9428
8641.066	-18.9264
8641.067	-18.9461
8641.068	-18.8244
8641.069	-18.5216
8641.070	-18.6631
8641.071	-18.6927
8641.072	-18.7223
8641.073	-18.515
8641.074	-18.5907
8641.075	-18.4032
8641.076	-18.2386
8641.077	-18.1959
8641.078	-17.926
8641.079	-17.8931
8641.080	-17.9227
8641.081	-17.8141
8641.082	-17.5312
8641.083	-17.6035
8641.084	-17.3469
8641.085	-17.0409
8641.086	-16.6756
8641.087	-16.7151
8641.088	-16.6822
8641.089	-16.9224
8641.090	-16.7348
8641.091	-16.6032
8641.092	-16.6131
8641.093	-16.6131
8641.094	-16.2972
8641.095	-16.0274
8641.096	-16.0701
8641.097	-15.9319
8641.098	-15.899
8641.099	-15.6884
8641.100	-15.5305
8641.101	-15.3725
8641.102	-14.9283
8641.103	-14.6782
8641.104	-14.4972
8641.105	-14.4545
8641.106	-14.3426
8641.107	-14.4281
8641.108	-14.4775
8641.109	-14.3097
8641.110	-14.1188
8641.111	-13.7898
8641.112	-13.4212
8641.113	-13.181
8641.114	-13.0658
8641.115	-12.7697
8641.116	-12.4307
8641.117	-12.2925
8641.118	-12.309
8641.119	-11.8055
8641.120	-11.901
8641.121	-11.6937
8641.122	-11.3514
8641.123	-11.1145
8641.124	-11.0092
8641.125	-10.8776
8641.126	-10.6736
8641.127	-10.3182
8641.128	-10.0319
8641.129	-9.66994
8641.130	-9.38037
8641.131	-8.83413
8641.132	-8.60379
8641.133	-8.2517
8641.134	-7.92264
8641.135	-7.46854
8641.136	-7.07696
8641.137	-7.16581
8641.138	-7.03089
8641.139	-6.99799
8641.140	-6.86965
8641.141	-6.9585
8641.142	-7.07367
8641.143	-7.12961
8641.144	-6.87952
8641.145	-6.73145
8641.146	-6.58337
8641.147	-6.7117
8641.148	-6.59324
8641.149	-6.50111
8641.150	-6.44517
8641.151	-6.55047
8641.152	-6.49453
8641.153	-6.7479
8641.154	-6.70841
8641.155	-6.9585
8641.156	-7.23162
8641.157	-7.4126
8641.158	-7.53106
8641.159	-7.6923
8641.160	-7.7252
8641.161	-7.80747
8641.162	-7.68901
8641.163	-7.75811
8641.164	-7.8667
8641.165	-7.60674
8641.166	-7.54093
8641.167	-7.66926
8641.168	-7.53764
8641.169	-7.41918
8641.170	-7.7285
8641.171	-7.80089
8641.172	-7.76798
8641.173	-7.96542
8641.174	-8.04439
8641.175	-8.22866
8641.176	-8.15627
8641.177	-8.34384
8641.178	-8.12666
8641.179	-7.98516
8641.180	-7.85683
8641.181	-7.65281
8641.182	-7.83379
8641.183	-7.67914
8641.184	-7.93909
8641.185	-7.8305
8641.186	-7.73837
8641.187	-7.70875
8641.188	-7.95226
8641.189	-8.09046
8641.190	-8.33067
8641.191	-8.4952
8641.192	-8.54785
8641.193	-8.66302
8641.194	-8.69264
8641.195	-8.65644
8641.196	-8.47217
8641.197	-8.57747
8641.198	-8.46888
8641.199	-8.55114
8641.200	-8.52153
8641.201	-8.5314
8641.202	-8.35371
8641.203	-8.57089
8641.204	-8.54456
8641.205	-8.37674
8641.206	-8.37016
8641.207	-8.58076
8641.208	-8.90982
8641.209	-8.95588
8641.210	-8.96576
8641.211	-8.90323
8641.212	-8.55114
8641.213	-8.52482
8641.214	-8.57418
8641.215	-8.64328
8641.216	-8.58734
8641.217	-8.62354
8641.218	-8.58734
8641.219	-8.41294
8641.220	-8.6367
8641.221	-8.90653
8641.222	-8.68935
8641.223	-8.7749
8641.224	-9.11054
8641.225	-9.07764
8641.226	-9.30469
8641.227	-9.3343
8641.228	-9.23558
8641.229	-9.15661
8641.230	-9.01182
8641.231	-8.68935
8641.232	-8.62354
8641.233	-8.3899
8641.234	-8.48533
8641.235	-8.34384
8641.236	-8.33067
8641.237	-8.48862
8641.238	-8.65973
8641.239	-8.97563
8641.240	-9.18293
8641.241	-9.52187
8641.242	-9.229
8641.243	-9.23558
8641.244	-9.4396
8641.245	-9.4034
8641.246	-9.26191
8641.247	-9.26191
8641.248	-9.08093
8641.249	-8.83742
8641.250	-8.84729
8641.251	-8.68606
8641.252	-8.4623
8641.253	-8.51166
8641.254	-8.57418
8641.255	-8.62024
8641.256	-8.54785
8641.257	-8.83742
8641.258	-9.08751
8641.259	-9.01841
8641.260	-9.39682
8641.261	-9.41328
8641.262	-9.19281
8641.263	-9.17306
8641.264	-9.03486
8641.265	-8.89665
8641.266	-8.6696
8641.267	-8.68935
8641.268	-8.55772
8641.269	-8.36687
8641.270	-8.69922
8641.271	-8.9493
8641.272	-8.89007
8641.273	-8.84729
8641.274	-9.1237
8641.275	-9.28494
8641.276	-9.44618
8641.277	-9.4396
8641.278	-9.16977
8641.279	-9.27507
8641.280	-9.19939
8641.281	-9.22571
8641.282	-9.0217
8641.283	-8.76832
8641.284	-8.80123
8641.285	-8.68277
8641.286	-8.54785
8641.287	-8.63341
8641.288	-8.74529
8641.289	-8.79794
8641.290	-8.90653
8641.291	-9.18952
8641.292	-9.2652
8641.293	-9.4396
8641.294	-9.25862
8641.295	-9.28165
8641.296	-8.99208
8641.297	-8.73212
8641.298	-8.82426
8641.299	-8.83413
8641.300	-8.73212
8641.301	-8.80452
8641.302	-8.70251
8641.303	-8.57089
8641.304	-8.86375
8641.305	-8.88349
8641.306	-8.96247
8641.307	-9.1599
8641.308	-9.11383
8641.309	-8.95588
8641.310	-9.08751
8641.311	-9.10067
8641.312	-9.01511
8641.313	-8.87033
8641.314	-8.80781
8641.315	-8.844
8641.316	-8.53469
8641.317	-8.48862
8641.318	-8.37674
8641.319	-8.04768
8641.320	-8.12666
8641.321	-8.06084
8641.322	-8.23854
8641.323	-8.53798
8641.324	-8.63341
8641.325	-8.66631
8641.326	-8.85059
8641.327	-8.80452
8641.328	-8.48533
8641.329	-8.34054
8641.330	-8.34054
8641.331	-8.24512
8641.332	-7.98187
8641.333	-7.98845
8641.334	-7.96871
8641.335	-7.81405
8641.336	-7.81734
8641.337	-8.1102
8641.338	-8.20892
8641.339	-8.34384
8641.340	-8.51824
8641.341	-8.50836
8641.342	-8.62354
8641.343	-8.54785
8641.344	-8.4623
8641.345	-8.35371
8641.346	-8.33396
8641.347	-8.54127
8641.348	-8.39978
8641.349	-8.24183
8641.350	-8.13653
8641.351	-8.24512
8641.352	-8.08717
8641.353	-8.26157
8641.354	-8.30435
8641.355	-8.36358
8641.356	-8.4261
8641.357	-8.69922
8641.358	-8.6696
8641.359	-8.67618
8641.360	-8.84729
8641.361	-8.87691
8641.362	-8.82755
8641.363	-8.8111
8641.364	-8.80452
8641.365	-8.70909
8641.366	-8.50836
8641.367	-8.4261
8641.368	-8.37016
8641.369	-8.09046
8641.370	-8.43597
8641.371	-8.50178
8641.372	-8.35371
8641.373	-8.31751
8641.374	-8.51495
8641.375	-8.63341
8641.376	-8.58734
8641.377	-8.65644
8641.378	-8.51495
8641.379	-8.48862
8641.380	-8.59063
8641.381	-8.66302
8641.382	-8.62024
8641.383	-8.51495
8641.384	-8.59392
8641.385	-8.2517
8641.386	-8.28131
8641.387	-8.37016
8641.388	-8.50836
8641.389	-8.72225
8641.390	-8.84729
8641.391	-8.98879
8641.392	-9.02828
8641.393	-9.03486
8641.394	-8.844
8641.395	-8.64986
8641.396	-8.46559
8641.397	-8.55114
8641.398	-8.62354
8641.399	-8.47546
8641.400	-8.55772
8641.401	-8.54456
8641.402	-8.52482
8641.403	-8.64328
8641.404	-8.74858
8641.405	-8.75516
8641.406	-8.73871
8641.407	-9.01841
8641.408	-8.87691
8641.409	-8.83742
8641.410	-8.9493
8641.411	-8.78477
8641.412	-8.78806
8641.413	-8.62024
8641.414	-8.52482
8641.415	-8.53798
8641.416	-8.35042
8641.417	-8.08717
8641.418	-8.07401
8641.419	-7.81076
8641.420	-7.96213
8641.421	-8.01807
8641.422	-7.99174
8641.423	-8.1826
8641.424	-8.40636
8641.425	-8.52153
8641.426	-8.38332
8641.427	-8.58405
8641.428	-8.46559
8641.429	-8.26486
8641.430	-8.30435
8641.431	-8.29448
8641.432	-8.38003
8641.433	-8.4952
8641.434	-8.45901
8641.435	-8.06084
8641.436	-8.02465
8641.437	-8.2846
8641.438	-8.22208
8641.439	-8.27802
8641.440	-8.48862
8641.441	-8.50836
8641.442	-8.31751
8641.443	-8.34384
8641.444	-8.41294
8641.445	-8.1826
8641.446	-8.10691
8641.447	-8.09704
8641.448	-8.10362
8641.449	-8.1464
8641.450	-8.15298
8641.451	-8.06743
8641.452	-7.7285
8641.453	-7.58371
8641.454	-7.77456
8641.455	-7.7285
8641.456	-7.75482
8641.457	-7.86341
8641.458	-8.01478
8641.459	-8.03123
8641.460	-8.14311
8641.461	-8.41294
8641.462	-8.46888
8641.463	-8.44255
8641.464	-8.5314
8641.465	-8.38003
8641.466	-8.20563
8641.467	-7.90948
8641.468	-7.75811
8641.469	-7.49486
8641.470	-7.67914
8641.471	-7.71204
8641.472	-7.70546
8641.473	-7.99174
8641.474	-8.1826
8641.475	-8.23525
8641.476	-8.26486
8641.477	-8.26157
8641.478	-7.96871
8641.479	-7.97858
8641.480	-7.93909
8641.481	-7.85025
8641.482	-7.90948
8641.483	-7.97529
8641.484	-8.18918
8641.485	-7.96213
8641.486	-7.89632
8641.487	-8.0411
8641.488	-8.06414
8641.489	-8.0082
8641.490	-8.1464
8641.491	-8.41952
8641.492	-8.43926
8641.493	-8.3899
8641.494	-8.46888
8641.495	-8.2517
8641.496	-8.08059
8641.497	-8.08388
8641.498	-7.99832
8641.499	-8.12337
8641.500	-7.9358
8641.501	-8.20892
8641.502	-8.05426
8641.503	-8.11678
8641.504	-8.12666
8641.505	-8.22866
8641.506	-8.37674
8641.507	-8.51495
8641.508	-8.59721
8641.509	-8.61695
8641.510	-8.92298
8641.511	-9.01182
8641.512	-9.01182
8641.513	-8.67947
8641.514	-8.63999
8641.515	-8.35371
8641.516	-8.30106
8641.517	-8.14311
8641.518	-8.01149
8641.519	-7.8305
8641.520	-8.02794
8641.521	-8.19905
8641.522	-8.10691
8641.523	-8.1464
8641.524	-8.27144
8641.525	-8.43268
8641.526	-8.30435
8641.527	-8.40307
8641.528	-8.36358
8641.529	-8.15956
8641.530	-7.93251
8641.531	-7.92593
8641.532	-7.88315
8641.533	-7.71533
8641.534	-7.6232
8641.535	-7.53106
8641.536	-7.60016
8641.537	-7.64952
8641.538	-7.74166
8641.539	-7.87328
8641.540	-7.93251
8641.541	-7.96871
8641.542	-8.16614
8641.543	-8.41623
8641.544	-8.58734
8641.545	-8.45901
8641.546	-8.42939
8641.547	-8.42939
8641.548	-8.51495
8641.549	-8.48533
8641.550	-8.28131
8641.551	-8.11678
8641.552	-7.90948
8641.553	-7.93251
8641.554	-7.94238
8641.555	-8.1826
8641.556	-8.42281
8641.557	-8.79794
8641.558	-8.84071
8641.559	-8.79135
8641.560	-8.85388
8641.561	-8.63012
8641.562	-8.54456
8641.563	-8.67289
8641.564	-8.47875
8641.565	-8.33396
8641.566	-8.37016
8641.567	-8.35371
8641.568	-8.12008
8641.569	-7.84038
8641.570	-7.99503
8641.571	-8.03452
8641.572	-8.19247
8641.573	-8.3899
8641.574	-8.61695
8641.575	-8.57418
8641.576	-8.62354
8641.577	-8.71567
8641.578	-8.5314
8641.579	-8.34054
8641.580	-8.38003
8641.581	-8.2846
8641.582	-8.25828
8641.583	-8.15627
8641.584	-8.13653
8641.585	-8.14311
8641.586	-8.0049
8641.587	-8.06743
8641.588	-8.16614
8641.589	-8.35042
8641.590	-8.52153
8641.591	-8.72883
8641.592	-8.63999
8641.593	-8.83413
8641.594	-8.80781
8641.595	-8.71567
8641.596	-8.55114
8641.597	-8.45572
8641.598	-8.47875
8641.599	-8.38003
8641.600	-8.2879
8641.601	-8.45242
8641.602	-8.35371
8641.603	-8.51824
8641.604	-8.50507
8641.605	-8.53469
8641.606	-8.59721
8641.607	-8.82426
8641.608	-8.89994
8641.609	-9.0217
8641.610	-8.99866
8641.611	-8.95917
8641.612	-8.79794
8641.613	-8.77819
8641.614	-8.80781
8641.615	-8.69922
8641.616	-8.47875
8641.617	-8.31751
8641.618	-8.21879
8641.619	-8.09375
8641.620	-8.32409
8641.621	-8.22537
8641.622	-8.21221
8641.623	-8.38003
8641.624	-8.70909
8641.625	-8.77161
8641.626	-8.88678
8641.627	-8.99866
8641.628	-8.99537
8641.629	-9.01841
8641.630	-8.96247
8641.631	-8.93943
8641.632	-8.95259
8641.633	-8.86046
8641.634	-9.04802
8641.635	-8.88349
8641.636	-8.88678
8641.637	-9.00195
8641.638	-9.12699
8641.639	-9.3705
8641.640	-9.42315
8641.641	-9.44618
8641.642	-9.43631
8641.643	-9.5811
8641.644	-9.56793
8641.645	-9.34088
8641.646	-9.27507
8641.647	-9.4034
8641.648	-9.30798
8641.649	-9.21255
8641.650	-9.07435
8641.651	-9.27507
8641.652	-9.10396
8641.653	-9.12699
8641.654	-9.24875
8641.655	-9.70614
8641.656	-9.80815
8641.657	-10.1405
8641.658	-10.2655
8641.659	-10.078
8641.660	-10.2886
8641.661	-10.2359
8641.662	-9.94306
8641.663	-9.76208
8641.664	-9.70943
8641.665	-9.5449
8641.666	-9.49554
8641.667	-9.38695
8641.668	-9.63045
8641.669	-9.48238
8641.670	-9.58439
8641.671	-9.63045
8641.672	-9.52516
8641.673	-9.59755
8641.674	-10.0484
8641.675	-10.1208
8641.676	-10.1043
8641.677	-10.3774
8641.678	-10.078
8641.679	-9.79827
8641.680	-9.74233
8641.681	-9.76537
8641.682	-9.76866
8641.683	-9.59097
8641.684	-9.55806
8641.685	-9.34417
8641.686	-8.97234
8641.687	-9.20926
8641.688	-9.25862
8641.689	-9.18952
8641.690	-9.47909
8641.691	-9.52516
8641.692	-9.71601
8641.693	-9.87396
8641.694	-10.0286
8641.695	-9.96609
8641.696	-9.97268
8641.697	-9.95293
8641.698	-9.71601
8641.699	-9.73575
8641.700	-9.70614
8641.701	-9.41328
8641.702	-8.9855
8641.703	-9.32443
8641.704	-9.46593
8641.705	-9.52516
8641.706	-9.80486
8641.707	-9.95951
8641.708	-10.0944
8641.709	-10.18
8641.710	-10.2491
8641.711	-10.4005
8641.712	-10.1438
8641.713	-10.1866
8641.714	-10.0944
8641.715	-10.2557
8641.716	-10.0484
8641.717	-10.1734
8641.718	-9.95622
8641.719	-9.79827
8641.720	-10.0122
8641.721	-9.98255
8641.722	-9.93648
8641.723	-9.63045
8641.724	-9.81144
8641.725	-9.72917
8641.726	-9.55477
8641.727	-9.68639
8641.728	-9.56793
8641.729	-9.46922
8641.730	-9.46922
8641.731	-9.24546
8641.732	-9.00524
8641.733	-8.91969
8641.734	-8.97563
8641.735	-8.89336
8641.736	-8.77819
8641.737	-8.9164
8641.738	-8.99866
8641.739	-9.10067
8641.740	-9.17306
8641.741	-9.35734
8641.742	-9.36721
8641.743	-9.39682
8641.744	-9.51199
8641.745	-9.46922
8641.746	-9.51857
8641.747	-9.65678
8641.748	-9.63704
8641.749	-9.57122
8641.750	-9.614
8641.751	-9.56464
8641.752	-9.27178
8641.753	-9.48896
8641.754	-9.72588
8641.755	-9.67323
8641.756	-9.84105
8641.757	-10.0451
8641.758	-10.2787
8641.759	-9.96938
8641.760	-10.1767
8641.761	-10.0549
8641.762	-9.96938
8641.763	-9.999
8641.764	-9.90357
8641.765	-9.71272
8641.766	-9.5811
8641.767	-9.46922
8641.768	-9.29481
8641.769	-9.07105
8641.770	-9.35734
8641.771	-9.65349
8641.772	-9.92003
8641.773	-9.86738
8641.774	-9.94306
8641.775	-10.1734
8641.776	-10.0286
8641.777	-9.96609
8641.778	-9.73904
8641.779	-9.62387
8641.780	-9.50541
8641.781	-9.52516
8641.782	-9.47909
8641.783	-9.33101
8641.784	-9.31127
8641.785	-9.27836
8641.786	-9.01182
8641.787	-9.23558
8641.788	-9.43631
8641.789	-9.45605
8641.790	-9.7193
8641.791	-9.78182
8641.792	-9.87067
8641.793	-9.78182
8641.794	-9.71272
8641.795	-9.52845
8641.796	-9.52516
8641.797	-9.4396
8641.798	-9.28494
8641.799	-9.00195
8641.800	-8.64328
8641.801	-8.56101
8641.802	-8.24183
8641.803	-8.35371
8641.804	-8.46559
8641.805	-8.62024
8641.806	-8.90982
8641.807	-9.15332
8641.808	-9.26191
8641.809	-8.98879
8641.810	-9.12041
8641.811	-9.01511
8641.812	-8.82426
8641.813	-8.84071
8641.814	-8.79465
8641.815	-8.69593
8641.816	-8.64986
8641.817	-8.66302
8641.818	-8.75187
8641.819	-8.68606
8641.820	-9.13029
8641.821	-9.14016
8641.822	-9.09738
8641.823	-9.25862
8641.824	-9.53832
8641.825	-9.62058
8641.826	-9.63045
8641.827	-9.72588
8641.828	-9.7555
8641.829	-9.66994
8641.830	-9.65349
8641.831	-9.49883
8641.832	-9.24546
8641.833	-9.18293
8641.834	-9.26191
8641.835	-9.35405
8641.836	-9.44947
8641.837	-9.83118
8641.838	-9.81473
8641.839	-9.93319
8641.840	-10.124
8641.841	-10.2688
8641.842	-10.2655
8641.843	-10.259
8641.844	-10.2984
8641.845	-10.0319
8641.846	-10.0187
8641.847	-9.92332
8641.848	-9.8608
8641.849	-9.88712
8641.850	-9.77195
8641.851	-9.70943
8641.852	-9.43631
8641.853	-9.53503
8641.854	-9.5449
8641.855	-9.55806
8641.856	-9.68969
8641.857	-9.94306
8641.858	-10.3346
8641.859	-10.1899
8641.860	-10.2392
8641.861	-9.97926
8641.862	-9.67981
8641.863	-9.55148
8641.864	-9.49554
8641.865	-9.38695
8641.866	-9.25204
8641.867	-9.32114
8641.868	-9.35734
8641.869	-8.99537
8641.870	-9.28165
8641.871	-9.31127
8641.872	-9.52187
8641.873	-9.68639
8641.874	-9.92003
8641.875	-9.89699
8641.876	-9.98913
8641.877	-10.0056
8641.878	-9.78511
8641.879	-9.86409
8641.880	-9.87725
8641.881	-9.78511
8641.882	-9.68969
8641.883	-9.65349
8641.884	-9.60084
8641.885	-9.42973
8641.886	-9.34417
8641.887	-9.5811
8641.888	-9.59097
8641.889	-9.57781
8641.890	-9.81144
8641.891	-10.0122
8641.892	-10.0813
8641.893	-10.2228
8641.894	-10.3741
8641.895	-10.1833
8641.896	-10.078
8641.897	-10.0846
8641.898	-9.89699
8641.899	-10.022
8641.900	-9.92003
8641.901	-9.6831
8641.902	-9.74892
8641.903	-9.77195
8641.904	-9.77853
8641.905	-9.79827
8641.906	-9.6502
8641.907	-9.73575
8641.908	-9.94635
8641.909	-10.0582
8641.910	-10.0747
8641.911	-9.9628
8641.912	-9.94306
8641.913	-9.79169
8641.914	-9.5811
8641.915	-9.35734
8641.916	-9.40999
8641.917	-9.40011
8641.918	-9.26849
8641.919	-9.13687
8641.920	-9.34088
8641.921	-9.46263
8641.922	-9.39682
8641.923	-9.38037
8641.924	-9.44947
8641.925	-9.45605
8641.926	-9.52516
8641.927	-9.61729
8641.928	-9.45276
8641.929	-9.42644
8641.930	-9.57781
8641.931	-9.64691
8641.932	-9.69956
8641.933	-9.79827
8641.934	-9.88712
8641.935	-9.81144
8641.936	-9.69627
8641.937	-9.79827
8641.938	-9.92332
8641.939	-10.101
8641.940	-10.3215
8641.941	-10.384
8641.942	-10.4597
8641.943	-10.7262
8641.944	-10.5749
8641.945	-10.4169
8641.946	-10.3807
8641.947	-10.4136
8641.948	-10.3379
8641.949	-10.1964
8641.950	-10.1569
8641.951	-10.4103
8641.952	-10.2754
8641.953	-10.4432
8641.954	-10.4366
8641.955	-10.5189
8641.956	-10.7789
8641.957	-11.0355
8641.958	-11.1803
8641.959	-11.1704
8641.960	-11.2099
8641.961	-11.0915
8641.962	-10.8743
8641.963	-10.7196
8641.964	-10.4366
8641.965	-10.1273
8641.966	-9.91674
8641.967	-9.87725
8641.968	-9.91015
8641.969	-9.67652
8641.970	-10.0549
8641.971	-10.1866
8641.972	-10.1931
8641.973	-10.2162
8641.974	-10.2261
8641.975	-10.2524
8641.976	-10.3248
8641.977	-10.2293
8641.978	-10.0319
8641.979	-10.0319
8641.980	-9.95293
8641.981	-9.93319
8641.982	-9.74892
8641.983	-9.63704
8641.984	-9.72588
8641.985	-9.75879
8641.986	-9.8575
8641.987	-10.0878
8641.988	-9.98255
8641.989	-10.1405
8641.990	-10.282
8641.991	-10.3346
8641.992	-10.3643
8641.993	-10.4301
8641.994	-10.4037
8641.995	-10.305
8641.996	-10.203
8641.997	-10.3313
8641.998	-10.0878
8641.999	-9.9628
8642.000	-10.0122
8642.001	-9.93648
8642.002	-9.78182
8642.003	-9.85421
8642.004	-9.95293
8642.005	-10.0319
8642.006	-10.0615
8642.007	-10.1537
8642.008	-10.3577
8642.009	-10.3149
8642.010	-10.5716
8642.011	-10.4169
8642.012	-10.3675
8642.013	-10.2129
8642.014	-10.3445
8642.015	-10.3544
8642.016	-10.4037
8642.017	-10.3939
8642.018	-10.2326
8642.019	-10.0253
8642.020	-10.1569
8642.021	-10.1866
8642.022	-10.0549
8642.023	-10.259
8642.024	-10.4334
8642.025	-10.6242
8642.026	-10.5321
8642.027	-10.6341
8642.028	-10.6143
8642.029	-10.3807
8642.030	-10.3873
8642.031	-10.4235
8642.032	-10.18
8642.033	-9.96609
8642.034	-10.0187
8642.035	-9.88054
8642.036	-9.90028
8642.037	-9.98913
8642.038	-10.259
8642.039	-10.3379
8642.040	-10.4136
8642.041	-10.746
8642.042	-10.8348
8642.043	-10.8776
8642.044	-10.9204
8642.045	-10.8447
8642.046	-10.7723
8642.047	-10.8447
8642.048	-10.8085
8642.049	-10.7723
8642.050	-10.565
8642.051	-10.7295
8642.052	-10.8085
8642.053	-11.0421
8642.054	-11.0717
8642.055	-11.0125
8642.056	-10.9138
8642.057	-11.1375
8642.058	-11.2165
8642.059	-11.0619
8642.060	-11.1112
8642.061	-10.9072
8642.062	-10.6308
8642.063	-10.9533
8642.064	-10.8414
8642.065	-10.7262
8642.066	-10.5288
8642.067	-10.588
8642.068	-10.4531
8642.069	-10.3643
8642.070	-10.4564
8642.071	-10.5584
8642.072	-10.6143
8642.073	-10.6802
8642.074	-10.8677
8642.075	-11.0849
8642.076	-11.2165
8642.077	-11.279
8642.078	-11.3185
8642.079	-11.1672
8642.080	-11.1178
8642.081	-11.2264
8642.082	-11.2099
8642.083	-11.177
8642.084	-11.3317
8642.085	-11.2955
8642.086	-11.1836
8642.087	-11.1046
8642.088	-11.1441
8642.089	-11.3514
8642.090	-11.4436
8642.091	-11.8055
8642.092	-11.845
8642.093	-11.9503
8642.094	-12.1576
8642.095	-12.026
8642.096	-11.7759
8642.097	-11.6805
8642.098	-11.539
8642.099	-11.5357
8642.100	-11.3087
8642.101	-11.2231
8642.102	-10.8085
8642.103	-10.8184
8642.104	-10.9039
8642.105	-10.9829
8642.106	-10.9237
8642.107	-11.0586
8642.108	-11.3383
8642.109	-11.2165
8642.110	-11.1803
8642.111	-11.154
8642.112	-10.8809
8642.113	-10.8644
8642.114	-10.5749
8642.115	-10.509
8642.116	-10.6867
8642.117	-10.6242
8642.118	-10.5255
8642.119	-10.2293
8642.120	-10.2919
8642.121	-10.3379
8642.122	-10.3313
8642.123	-10.3478
8642.124	-10.6538
8642.125	-10.6933
8642.126	-10.7624
8642.127	-10.6933
8642.128	-10.6176
8642.129	-10.5485
